y,t,x1,x2,ps
1.1298385438445544,0,-2.221253875745377,0.5646063683107561,0.3409773518326769
5.151511550214225,1,0.025999652649581352,0.7120580604460639,0.6416760865269072
1.3309404660476583,0,-0.5389690203529267,-1.4696318558749932,0.19074293449475588
1.9449421684740855,0,-1.1291927754818196,1.3548515387047657,0.6269805235395634
-0.5181421288260737,0,-2.441866645632954,-1.3015070972362934,0.09430751058894307
4.113576626891263,0,0.7653914031615243,0.6540600289446914,0.712169406746501
2.9233242927995122,1,-0.7597093453832795,-0.03332542280375093,0.39974804979711237
4.9103959372520505,1,0.2669961949272511,0.6237876260846689,0.6530625022628663
4.972962954677491,1,0.7017808518851028,-0.6573685668969202,0.4563602143009733
4.731906240880574,0,0.2921213158190323,0.807410464336044,0.6882582541198884
2.577891199732144,0,-0.19809308384188445,0.5504916650489872,0.5845176372172075
5.9185546383489305,1,0.6587712633582326,0.4822065741185165,0.6715383178038927
5.311210739404744,1,0.5199574310030347,-0.08833757546393589,0.5471863268339057
3.9003970132296746,0,0.5990114185671891,-0.08504844666836817,0.5576097544622352
1.6736802042493026,0,-1.6515809534097465,-0.6617695275456418,0.20502054160705738
2.066678365287446,0,-0.3924406993260177,-2.053717502143704,0.13714660308115095
3.0868277404265827,1,-0.6773169588205007,-0.8550638499699241,0.26449994734917176
8.197753038177657,1,2.936010765698419,1.1022346779200487,0.9129177826433512
5.060301400361277,1,-0.6646272262326735,1.0646672613962322,0.6270121787544775
3.58354360701109,0,1.2574634446471256,-0.8998369172994092,0.4772313048625772
0.4346306863547967,0,-1.6811072148716157,-1.1952075680641774,0.14225084762096124
3.219613308976837,1,-0.3995734603257533,-1.2195231649752407,0.23587934782156256
3.781602734072485,1,-1.4327367537731586,0.0763524697213153,0.34179924965284897
1.4486435956649246,0,0.19294244931920737,-2.1069351866327386,0.16951380680482964
6.432704209674376,1,1.8133575161831403,1.3957462109119827,0.8832193016705576
2.1014003533692325,0,-0.8917145205416988,-0.6648005554603948,0.27334884816570926
3.273091108569028,0,0.7895487881079712,-0.4605446681121722,0.5065842842552534
5.118724004027885,1,0.7744269274189531,0.1290571112830987,0.6202145910274433
6.136329185724796,1,0.6402849053185113,2.1928664534035196,0.8883935130770925
5.722059093954748,1,-0.22629012851584646,1.1575423479867357,0.6927247512116302
4.118389012321455,1,-0.15511152517752427,0.24883740450703098,0.5303412153536782
5.420253909376754,1,0.1357670813244038,0.9697368185857265,0.6992382269493985
4.999955274304863,1,0.20712397429002277,1.6244552041858356,0.8026794928419619
3.3418017888493052,1,0.15661144530507198,-0.8340517706388529,0.35687909279943364
5.041694029064715,1,0.7790016682774777,0.4701697775887366,0.6825762599209787
3.584326537625925,0,-0.12641764227699995,0.3884288205819874,0.561569499406345
5.3350402636852206,1,0.5466948093298707,0.6192898595955351,0.6832567710186468
5.246028231531834,1,0.3043578489631048,0.06787524014645571,0.5514371628084066
2.4038187938969737,0,-1.1217465716449955,-0.3215924312515649,0.3061570928371378
0.880614765169035,0,-0.9157117311829386,-1.5648038976915242,0.15320276303201907
3.453849250160456,0,0.5673600872781462,-0.21457936658560386,0.5279748919779002
4.704911596663326,1,0.48441871705173456,0.33426056895368983,0.6247168768027
3.171834304480933,0,1.0824051701298816,-0.6520177547195176,0.5048969387418063
1.3847869211717252,0,-2.2349721654025054,0.8265372222488229,0.38787430726888183
4.324170614983382,0,0.6137257714692409,0.7067753936766268,0.7052205623724809
1.461836912064169,1,-2.4124817660513886,0.2715391757892378,0.2711077559567597
2.6844671680146903,0,-0.05619248811950657,-0.6920490316918759,0.35853336001583375
-0.4018833627162447,0,-2.480624084585887,-0.7655129907061267,0.13555356872838495
6.739064865125238,1,1.348281915243098,0.9980258488349183,0.8134464299853297
1.6580761776260113,0,-0.8588094160206777,-1.3928390392959775,0.17600153659607404
5.790538586681518,0,2.174576084017792,0.21007507367710837,0.7782242699234794
3.7536672048705473,0,0.21020079374027523,-0.2692516986491815,0.47245268290822184
4.986718153608082,1,0.8432831603214778,-0.4415588220770214,0.5170919683947759
5.722582140154504,1,0.5735034118643726,0.5160665383900913,0.6681001757172405
4.650885986073648,0,1.7975854062361283,0.869640378603783,0.831248982143145
1.9387002854442843,0,-0.029638388270332904,-1.5842690690008867,0.21717011092015723
1.4107332941110802,0,-1.141715082797342,-1.9228575910228656,0.10821128163624257
3.546089399997524,1,-1.185882152733331,0.5592653713374621,0.46368187988472104
3.774524272082351,1,-0.9171742457584934,0.4633695402533184,0.47804126129214136
3.289256356215927,0,0.052650061610921235,-0.42714920343361257,0.4217985926870751
1.8482886909985328,0,0.3506347558482142,-2.3855916217833246,0.15018434803611197
4.997209876232759,1,-0.259445029011881,0.4487344258090961,0.5570665122541669
5.502031672577556,1,0.15523458083955566,0.6346628432757615,0.642296950522627
4.824507678100239,1,1.5529693472629076,-0.6241362669284143,0.5688536638082502
2.7890385081286726,1,-1.7688255075629586,1.7534616766078785,0.6267634012780753
2.692955366883629,0,-0.5514149862416227,0.1408274172298143,0.4593286703298131
4.476413028898235,1,1.0262592269084683,-1.532043782257491,0.3290454721835959
5.002145216429633,1,-1.0660608532560127,1.5267271324519918,0.6656000603265321
3.5363588958390473,1,1.0377617641232724,-1.8418430594689363,0.2779619578277228
2.1822823309129973,0,-0.424800626521208,-0.25123490842867063,0.39809996370863976
3.574117080502831,1,-0.5849302908007318,-0.2459158501033455,0.380082557671821
1.7110896173837928,0,-0.19356211553497682,-0.4392798769497906,0.38978763771702585
5.199850127421651,1,0.17278667373147089,2.1615684367976837,0.8600431120491434
3.7317709278699596,1,-0.3412930654860201,-0.34612884732074267,0.3899435257859286
6.898095003621015,1,1.5198467925976922,1.9694659289419654,0.9117744578160608
2.3663268173443734,0,-0.36040250800099527,0.5147056018759993,0.5576335036909755
3.4741467278635474,0,1.196805764738728,-2.235435955761622,0.23326861482952171
5.262862266200503,1,1.0997383289484357,-0.7131550953214238,0.4948364556278881
4.29464388055089,1,-0.20128900538686428,0.6446802309416564,0.6023100542403664
3.4813236485963124,0,1.3971294839903257,-1.2073608004424146,0.43356419167385224
4.70982601644077,0,1.8472524597804576,-1.7471968109699347,0.38363890676592666
6.014347858744634,1,0.6593251585256762,1.4099455434964359,0.8111682390451447
5.239480913645645,1,0.8903562474049924,0.3801980639724931,0.6790341249826459
0.34446767347728463,0,-1.7331004786203248,-1.7885518113839216,0.09133921075385565
4.9254826830250105,1,0.6095007518217401,-1.3143183316737033,0.3215398433232609
5.765857727145626,1,1.1320764129598004,1.8304456097605877,0.883951572276979
5.1571806247306595,1,1.8614751521564687,-0.608854494444132,0.6091293559122652
4.165550061663931,1,-0.4199949025143882,-0.08267579279473199,0.43140082903735105
2.0325118010663714,0,0.24266986572683572,-0.9133821219135357,0.3522027483637102
5.892150552770163,1,1.233624266692747,-0.3194872097666866,0.5893363020457509
2.1155434078389086,0,-0.6615567428361304,-0.35998283887750077,0.3500624663113761
3.4802076235658035,0,0.666831993874493,-0.5906219062247321,0.4652855586858071
1.4923665067120588,1,-2.8975960480038756,-0.3153534016529349,0.1543241662381641
5.738333799485124,1,0.6290134099908832,1.6388136865864935,0.8355601727869065
0.9613305142816791,0,-1.609352238226182,0.7703011098207374,0.4530300933188331
1.421300613701248,0,-1.64413471118038,0.23788622954544497,0.3471119392854772
4.358769513950485,1,-0.3124223378405143,-0.013460569149432612,0.45835181922494994
5.502906764501825,1,-0.49474574888162626,4.054089373472408,0.9523884960664458
4.310365459534949,1,-0.0005655605321230105,0.703479422137813,0.6370309696185504
2.6722940454625137,1,-2.5270714567959067,0.8658771374254294,0.3610444017251055
3.2216070241714605,1,-1.0773331590483546,0.49935103941564546,0.465259629387033
5.288329688612199,0,1.8268447990865608,0.7608086934076921,0.8208430014265815
4.408341756247354,1,-0.0034569477574328926,1.4328605357230237,0.7585158681506354
3.416608095368137,1,-1.0609045187759654,0.4535455948893057,0.45819388706882447
5.2281140817046605,1,0.7164387133526796,-0.7188284901559207,0.4460005681150792
1.6131692519138365,0,-0.23174716780021826,-1.335031513809324,0.23435190679893594
5.181711637954906,1,0.7873794491761389,0.44223882647595275,0.6786295274062623
4.37909190201273,1,-0.34310673331541663,0.7618996098070407,0.6077743392506321
3.4667149627363596,0,1.9064239970431653,-1.9519117686219096,0.35244311346572554
3.3512357816363783,0,0.19594610890845515,0.28599376559033923,0.5809727905758642
4.464337952725804,1,0.3494399453206961,0.06361236263924708,0.5561644376115257
1.1112512094490536,0,-1.8204279972056467,0.2361727883230765,0.32711211202083545
1.3336292647081815,0,-0.9470563111903616,-1.4489246512033958,0.1634652165830227
5.717141025655045,1,1.049816687463589,1.3696571657540848,0.8348825581223657
2.5132042238770937,0,-0.8464097980780796,0.24874924242775784,0.4441822491274114
4.8768273550179835,1,0.9524240947839412,0.15160621062898555,0.645083454359858
0.9600222399571693,0,-1.7392849945210138,-0.060676478275648774,0.28532812654823003
3.4574352676354505,0,-0.12169417260233076,-0.3792656531458573,0.40992882725721114
5.968392817001008,1,0.8527750745611803,-0.7259954493551635,0.46147430844911513
5.678734276854482,1,0.08905106923140994,2.0737701557917685,0.8459967301111372
5.295950661634621,1,-0.3897264490229021,1.530390301624308,0.7368090623022073
7.628478240834304,1,0.8815750536928294,2.6049138811345727,0.9258566222803098
6.154218441744191,1,1.784612401676478,1.6724574408351365,0.9029352140371055
3.4328584264573165,0,0.4736245118177991,-0.20284662486244276,0.51862511721238
6.496221139045766,1,1.5646071123037484,0.31194300121470264,0.7372759409875703
5.628443503926213,1,0.992847855031292,0.6332053500000362,0.7316456900780346
5.486684018803166,1,-0.5569346455832338,1.8168642923934692,0.7640519464957106
5.350731683633283,1,0.26503647031669314,-0.387171144022407,0.45581092137299867
3.7358425546851044,0,1.5015685947845274,-1.0321541855382792,0.4812739999719534
0.6755465528984687,0,-1.2010059748658735,-1.0486257099973275,0.19163772841239254
0.9890457182068721,0,-1.1591050732034571,-0.4539254295167787,0.2803567144027602
1.902867076629396,0,-0.571992880655174,-0.3418238007532064,0.36367346028314895
2.5640921763077245,1,-2.333973212737229,0.04621353257723316,0.24415818871723344
1.820916219993319,0,-0.16862636949857085,-1.1326874379339935,0.27082060950375664
3.863330143688113,0,0.7729327784548723,-0.9618509038812607,0.40540008260053856
4.2403915402569385,0,0.07297662847478588,0.7368090115890027,0.6515672842013781
1.549874612729907,0,-1.6103228637151952,0.806331426089056,0.4600611962004046
1.008731834842473,0,-2.2537521841227703,-0.5655259658514847,0.17089508617281793
4.459617767018653,1,0.21677955894163997,-0.19567978281442402,0.4879638140195359
5.198453985043432,1,0.7001355069475316,1.0785811299790242,0.770817437619456
3.4987502224329767,0,1.178199263645443,-0.6564995743286789,0.5159695595423048
2.3655446454186904,0,-0.2777911567830967,-0.7997670201672267,0.3145981508499079
0.9920921576572226,0,-1.7607331245481015,0.8883933284049802,0.4576884598721445
3.4166634718711086,0,0.1902324425909907,-0.27795298333138013,0.46823131254889966
3.870870947935407,1,-0.8973514654713385,-0.4840954322783877,0.3023880073294362
0.2975173483108863,0,-1.757211588583381,-1.5229852527267866,0.10938933231782243
5.757947997315988,1,1.1641098020435843,0.5356884845474792,0.7331386667538556
0.8504984057108903,0,-1.7740852313179638,-0.47605102369476776,0.21961978846612362
4.573845388573922,0,0.9027550268786733,0.740169285090834,0.7395272615601989
2.4044852534763193,1,-1.096182399752595,-2.1618711378010076,0.09299619135619715
4.630988228611851,1,0.37566212903729146,-0.7773586657872885,0.39315824474672467
4.989311453129599,1,0.631780983422596,0.8229313447915301,0.7259629307633682
3.9045945945790543,0,0.6684543371716936,-0.4834914327993289,0.4868615307790915
2.3655256675602265,0,-0.5458133771480481,-1.1984122272435804,0.22589513349188553
3.494726661907337,0,0.7217060275057615,0.716706680721176,0.7179303147265725
3.2829539450819096,1,-1.7712456417116744,-0.40289577678562816,0.2300658459492851
0.7156165058528141,0,-2.1035715365868453,-0.2704539673983897,0.21957428731978343
-0.1199010106755094,0,-1.0385555541730285,-2.113529913381532,0.09884701305667708
6.089801267793743,1,0.5792355159215262,0.8824832171910606,0.7301934605201579
4.49455099218973,1,0.36751818460769975,-0.9760415641782034,0.3550133649903988
3.0250216800390297,0,0.2583819067363226,-1.572933303830609,0.24431694903604828
4.595469892610249,1,0.32362746828555716,-1.8375390873120254,0.2127852677553152
1.611121570797201,0,-1.0321926039420186,-0.6997040167117442,0.25429036433290586
4.930205588145695,1,0.5950631671109637,1.0806714156770725,0.7617084080977535
3.5357501626791756,1,-1.0493359658885195,-0.9092419615919582,0.222343478285554
0.02729763987828221,0,-1.389004412050653,-2.481941184620165,0.06416056467625378
1.9510321085396791,0,0.22189125583215408,-2.03919341360815,0.17940128481527742
1.304336102285299,0,-0.8785540332418371,-0.4222106028463292,0.31495699774437136
2.014430857384232,0,-1.4935227275358456,-0.1455145365626956,0.2966768430504775
2.230118022880375,0,-0.2342955664884054,-0.5086536703848773,0.37190085703821923
